pws_id,entry_id,code,name
CA1910247,0,R,RESIDENTIAL AREA
CA1910248,0,R,RESIDENTIAL AREA
CA1910249,0,R,RESIDENTIAL AREA
CA1910250,0,R,RESIDENTIAL AREA
CA1910253,0,O,WHOLESALER (SELLS WATER)
CA1910254,0,T,RECREATION AREA
CA1910255,0,R,RESIDENTIAL AREA
CA1910301,0,T,RECREATION AREA
CA1910303,0,T,RECREATION AREA
CA1910305,0,T,RECREATION AREA
CA1910443,0,NT,INDUSTRIAL/AGRICULTURAL
CA1910604,0,T,HIGHWAY REST AREA
CA1910801,0,NT,INSTITUTION
CA1990001,0,O,RECYCLED WATER
CA1990002,0,O,RECYCLED WATER
CA1990003,0,O,RECYCLED WATER
CA1990004,0,O,RECYCLED WATER
CA1990005,0,O,RECYCLED WATER
CA1990006,0,O,RECYCLED WATER
CA1990007,0,O,RECYCLED WATER
CA1990008,0,O,RECYCLED WATER
CA1990009,0,O,RECYCLED WATER
CA1990010,0,O,RECYCLED WATER
CA1990011,0,O,RECYCLED WATER
CA1990012,0,O,RECYCLED WATER
CA1990013,0,O,RECYCLED WATER
CA1990015,0,O,RECYCLED WATER
CA1990017,0,O,RECYCLED WATER
CA1990018,0,O,RECYCLED WATER
CA1990019,0,O,RECYCLED WATER
CA1990020,0,O,RECYCLED WATER
CA1990021,0,O,RECYCLED WATER
CA1990022,0,O,RECYCLED WATER
CA1990023,0,O,RECYCLED WATER
CA1990024,0,O,RECYCLED WATER
CA1990025,0,O,RECYCLED WATER
CA1990026,0,O,RECYCLED WATER
CA1990027,0,O,RECYCLED WATER
CA1990028,0,O,RECYCLED WATER
CA1990029,0,O,RECYCLED WATER
CA1995000,0,O,RECYCLED WATER
CA1995001,0,O,RECYCLED WATER
CA1995002,0,O,RECYCLED WATER
CA1995003,0,O,RECYCLED WATER
CA1995004,0,O,RECYCLED WATER
CA1995005,0,O,RECYCLED WATER
CA1995006,0,O,RECYCLED WATER
CA1995009,0,O,RECYCLED WATER
CA1995010,0,O,RECYCLED WATER
CA1995011,0,O,RECYCLED WATER
CA1995013,0,O,RECYCLED WATER
CA1995014,0,O,RECYCLED WATER
CA1995015,0,O,RECYCLED WATER
CA1995016,0,O,RECYCLED WATER
CA1995017,0,O,RECYCLED WATER
CA1995018,0,O,RECYCLED WATER
CA1995019,0,O,RECYCLED WATER
CA1995020,0,O,RECYCLED WATER
CA1995021,0,O,RECYCLED WATER
CA2000048,0,T,SUMMER CAMP
CA2000150,0,NT,SCHOOL
CA2000195,0,T,RECREATION AREA
CA2000202,0,NT,SCHOOL
CA2000203,0,NT,INDUSTRIAL/AGRICULTURAL
CA2000206,0,NT,SCHOOL
CA2000220,0,R,RESIDENTIAL AREA
CA2000245,0,T,RECREATION AREA
CA2000251,0,T,RECREATION AREA
CA2000259,0,T,RESTAURANT
CA2000260,0,T,RESTAURANT
CA2000275,0,NT,MEDICAL FACILITY
CA2000286,0,NT,INDUSTRIAL/AGRICULTURAL
CA2000293,0,T,RECREATION AREA
CA2000294,0,T,OTHER TRANSIENT AREA
CA2000315,0,T,RECREATION AREA
CA2000320,0,T,RECREATION AREA
CA2000352,0,NT,INDUSTRIAL/AGRICULTURAL
CA2000370,0,T,SERVICE STATION
CA2000384,0,T,OTHER TRANSIENT AREA
CA2000385,0,T,OTHER TRANSIENT AREA
CA2000501,0,R,OTHER RESIDENTIAL AREA
CA2000502,0,R,RESIDENTIAL AREA
CA2000503,0,T,OTHER TRANSIENT AREA
CA2000504,0,R,OTHER RESIDENTIAL AREA
CA2000505,0,T,RECREATION AREA
CA2000506,0,R,RESIDENTIAL AREA
CA2000507,0,NT,INDUSTRIAL/AGRICULTURAL
CA2000508,0,T,RECREATION AREA
CA2000509,0,R,RESIDENTIAL AREA
CA2000511,0,R,RESIDENTIAL AREA
CA2000512,0,NT,INDUSTRIAL/AGRICULTURAL
CA2000517,0,T,SECONDARY RESIDENCES
CA2000521,0,R,RESIDENTIAL AREA
CA2000524,0,R,RESIDENTIAL AREA
CA2000526,0,R,RESIDENTIAL AREA
CA2000527,0,R,RESIDENTIAL AREA
CA2000529,0,R,RESIDENTIAL AREA
CA2000530,0,R,RESIDENTIAL AREA
CA2000531,0,T,RESTAURANT
CA2000533,0,R,RESIDENTIAL AREA
CA2000534,0,R,RESIDENTIAL AREA
CA2000535,0,T,RECREATION AREA
CA2000536,0,T,RECREATION AREA
CA2000537,0,T,SERVICE STATION
CA2000538,0,R,RESIDENTIAL AREA
CA2000542,0,T,RECREATION AREA
CA2000544,0,R,RESIDENTIAL AREA
CA2000545,0,T,HOTEL/MOTEL
CA2000547,0,T,HOTEL/MOTEL
CA2000548,0,T,RESTAURANT
CA2000549,0,R,RESIDENTIAL AREA
CA2000550,0,R,RESIDENTIAL AREA
CA2000551,0,R,RESIDENTIAL AREA
CA2000552,0,R,RESIDENTIAL AREA
CA2000553,0,R,RESIDENTIAL AREA
CA2000554,0,R,RESIDENTIAL AREA
CA2000556,0,T,OTHER TRANSIENT AREA
CA2000557,0,R,RESIDENTIAL AREA
CA2000558,0,T,RESTAURANT
CA2000560,0,T,RECREATION AREA
CA2000561,0,R,RESIDENTIAL AREA
CA2000562,0,T,RECREATION AREA
CA2000563,0,T,RECREATION AREA
CA2000564,0,T,RECREATION AREA
CA2000567,0,NT,SCHOOL
CA2000568,0,NT,MEDICAL FACILITY
CA2000571,0,T,RESTAURANT
CA2000573,0,R,OTHER RESIDENTIAL AREA
CA2000577,0,T,RESTAURANT
CA2000581,0,T,RESTAURANT
CA2000587,0,T,RECREATION AREA
CA2000589,0,R,MOBILE HOME PARK
CA2000592,0,R,MOBILE HOME PARK
CA2000593,0,R,MOBILE HOME PARK
CA2000594,0,T,RESTAURANT
CA2000595,0,R,MOBILE HOME PARK
CA2000597,0,NT,SCHOOL
CA2000598,0,NT,SCHOOL
CA2000600,0,NT,SCHOOL
CA2000601,0,NT,SCHOOL
CA2000602,0,NT,SCHOOL
CA2000605,0,R,MOBILE HOME PARK
CA2000607,0,NT,SCHOOL
CA2000608,0,R,MOBILE HOME PARK
CA2000609,0,T,RESTAURANT
CA2000611,0,NT,SCHOOL
CA2000612,0,NT,SCHOOL
CA2000616,0,NT,SCHOOL
CA2000618,0,T,RECREATION AREA
CA2000619,0,NT,INDUSTRIAL/AGRICULTURAL
CA2000621,0,T,OTHER TRANSIENT AREA
CA2000627,0,T,HOTEL/MOTEL
CA2000629,0,T,HOTEL/MOTEL
CA2000636,0,T,HOTEL/MOTEL
CA2000637,0,T,RESTAURANT
CA2000641,0,NT,INDUSTRIAL/AGRICULTURAL
CA2000647,0,R,RESIDENTIAL AREA
CA2000653,0,NT,INDUSTRIAL/AGRICULTURAL
CA2000655,0,NT,INDUSTRIAL/AGRICULTURAL
CA2000659,0,NT,INDUSTRIAL/AGRICULTURAL
CA2000660,0,NT,INDUSTRIAL/AGRICULTURAL
CA2000665,0,NT,INDUSTRIAL/AGRICULTURAL
CA2000670,0,T,RECREATION AREA
CA2000672,0,NT,INDUSTRIAL/AGRICULTURAL
CA2000681,0,NT,INDUSTRIAL/AGRICULTURAL
CA2000682,0,NT,INDUSTRIAL/AGRICULTURAL
CA2000684,0,T,RESTAURANT
CA2000688,0,R,OTHER RESIDENTIAL AREA
CA2000688,1,O,WHOLESALER (SELLS WATER)
CA2000690,0,R,RESIDENTIAL AREA
CA2000692,0,R,RESIDENTIAL AREA
CA2000695,0,NT,INSTITUTION
CA2000714,0,R,RESIDENTIAL AREA
CA2000716,0,T,RESTAURANT
CA2000724,0,R,RESIDENTIAL AREA
CA2000727,0,R,RESIDENTIAL AREA
CA2000728,0,R,RESIDENTIAL AREA
CA2000729,0,R,RESIDENTIAL AREA
CA2000733,0,NT,INDUSTRIAL/AGRICULTURAL
CA2000735,0,R,RESIDENTIAL AREA
CA2000737,0,R,RESIDENTIAL AREA
CA2000745,0,R,RESIDENTIAL AREA
CA2000749,0,T,RECREATION AREA
CA2000757,0,R,RESIDENTIAL AREA
CA2000760,0,NT,SCHOOL
CA2000770,0,NT,INDUSTRIAL/AGRICULTURAL
CA2000775,0,R,MOBILE HOME PARK
CA2000780,0,T,RECREATION AREA
CA2000785,0,T,SECONDARY RESIDENCES
CA2000790,0,T,SERVICE STATION
CA2000794,0,NT,INDUSTRIAL/AGRICULTURAL
CA2000800,0,R,RESIDENTIAL AREA
CA2000803,0,T,RESTAURANT
CA2000806,0,R,RESIDENTIAL AREA
CA2000807,0,NT,INSTITUTION
CA2000808,0,T,RECREATION AREA
CA2000810,0,T,RECREATION AREA
CA2000811,0,T,SERVICE STATION
CA2000815,0,T,OTHER TRANSIENT AREA
CA2000817,0,T,RESTAURANT
CA2000821,0,T,RECREATION AREA
CA2000823,0,T,RESTAURANT
CA2000824,0,T,RESTAURANT
CA2000825,0,T,RECREATION AREA
CA2000827,0,NT,INDUSTRIAL/AGRICULTURAL
CA2000828,0,R,MOBILE HOME PARK
CA2000829,0,T,OTHER TRANSIENT AREA
CA2000830,0,T,OTHER TRANSIENT AREA
CA2000832,0,T,RECREATION AREA
CA2000834,0,T,RESTAURANT
CA2000840,0,NT,DAY CARE CENTER
CA2000843,0,NT,INDUSTRIAL/AGRICULTURAL
CA2000844,0,NT,SCHOOL
CA2000846,0,NT,SCHOOL
CA2000847,0,T,RESTAURANT
CA2000848,0,NT,SCHOOL
CA2000849,0,R,RESIDENTIAL AREA
CA2000850,0,T,SERVICE STATION
CA2000851,0,R,RESIDENTIAL AREA
CA2000855,0,NT,INDUSTRIAL/AGRICULTURAL
CA2000856,0,T,RECREATION AREA
CA2000864,0,R,OTHER RESIDENTIAL AREA
CA2000865,0,R,RESIDENTIAL AREA
CA2000866,0,NT,INDUSTRIAL/AGRICULTURAL
CA2000880,0,T,SUMMER CAMP
CA2000885,0,NT,INDUSTRIAL/AGRICULTURAL
CA2000890,0,T,HOTEL/MOTEL
CA2000920,0,NT,INDUSTRIAL/AGRICULTURAL
CA2000925,0,T,OTHER TRANSIENT AREA
CA2000930,0,T,OTHER TRANSIENT AREA
CA2000931,0,T,RESTAURANT
CA2000932,0,T,OTHER TRANSIENT AREA
CA2000938,0,NT,INDUSTRIAL/AGRICULTURAL
CA2000940,0,T,OTHER TRANSIENT AREA
CA2000941,0,R,MOBILE HOME PARK
CA2000942,0,T,OTHER TRANSIENT AREA
CA2000943,0,T,OTHER TRANSIENT AREA
CA2000944,0,T,RESTAURANT
CA2000945,0,R,RESIDENTIAL AREA
CA2000946,0,T,OTHER TRANSIENT AREA
CA2000947,0,NT,SCHOOL
CA2000949,0,T,RESTAURANT
CA2000950,0,O,OTHER AREA
CA2000951,0,T,OTHER TRANSIENT AREA
CA2000952,0,O,OTHER AREA
CA2000955,0,NT,INDUSTRIAL/AGRICULTURAL
CA2000956,0,T,OTHER TRANSIENT AREA
CA2000957,0,NT,SCHOOL
CA2000961,0,NT,OTHER NON-TRANSIENT AREA
CA2000962,0,T,OTHER TRANSIENT AREA
CA2000963,0,NT,INDUSTRIAL/AGRICULTURAL
CA2010001,0,R,RESIDENTIAL AREA
CA2010002,0,R,RESIDENTIAL AREA
CA2010003,0,R,RESIDENTIAL AREA
CA2010004,0,R,RESIDENTIAL AREA
CA2010005,0,R,RESIDENTIAL AREA
CA2010006,0,R,RESIDENTIAL AREA
CA2010007,0,R,RESIDENTIAL AREA
CA2010008,0,R,RESIDENTIAL AREA
CA2010009,0,R,RESIDENTIAL AREA
CA2010010,0,R,RESIDENTIAL AREA
CA2010011,0,R,RESIDENTIAL AREA
CA2010012,0,R,RESIDENTIAL AREA
CA2010013,0,R,RESIDENTIAL AREA
CA2010014,0,R,RESIDENTIAL AREA
CA2010015,0,NT,INDUSTRIAL/AGRICULTURAL
CA2010016,0,R,SUBDIVISION
CA2010017,0,R,RESIDENTIAL AREA
CA2010300,0,T,RECREATION AREA
CA2010500,0,T,RECREATION AREA
CA2010501,0,T,RECREATION AREA
CA2010800,0,NT,INSTITUTION
CA2010801,0,NT,INSTITUTION
CA2090001,0,O,RECYCLED WATER
CA2090002,0,O,RECYCLED WATER
CA2090003,0,O,RECYCLED WATER
CA2090004,0,O,RECYCLED WATER
CA2090005,0,O,RECYCLED WATER
CA2090006,0,O,RECYCLED WATER
CA2090007,0,O,RECYCLED WATER
CA2090008,0,O,RECYCLED WATER
CA2090009,0,O,RECYCLED WATER
CA2090010,0,O,RECYCLED WATER
CA2090011,0,O,RECYCLED WATER
CA2100508,0,R,RESIDENTIAL AREA
CA2100519,0,R,RESIDENTIAL AREA
CA2100527,0,NT,INDUSTRIAL/AGRICULTURAL
CA2100531,0,T,RESTAURANT
CA2100538,0,NT,SCHOOL
CA2100545,0,NT,SCHOOL
CA2100549,0,R,OTHER RESIDENTIAL AREA
CA2100551,0,T,RESTAURANT
CA2100552,0,T,RESTAURANT
CA2100553,0,T,RESTAURANT
CA2100557,0,T,RECREATION AREA
CA2100560,0,NT,SCHOOL
CA2100564,0,T,RECREATION AREA
CA2100565,0,R,OTHER RESIDENTIAL AREA
CA2100566,0,NT,INDUSTRIAL/AGRICULTURAL
CA2100568,0,T,RECREATION AREA
CA2100576,0,T,RESTAURANT
CA2100577,0,T,SERVICE STATION
CA2100578,0,T,RECREATION AREA
CA2100579,0,R,OTHER RESIDENTIAL AREA
CA2100580,0,T,RESTAURANT
CA2100581,0,O,OTHER AREA
CA2100582,0,NT,SCHOOL
CA2100584,0,NT,INDUSTRIAL/AGRICULTURAL
CA2100585,0,R,RESIDENTIAL AREA
CA2100586,0,T,OTHER TRANSIENT AREA
CA2100587,0,O,OTHER AREA
CA2110001,0,R,RESIDENTIAL AREA
CA2110002,0,O,WHOLESALER (SELLS WATER)
CA2110003,0,O,WHOLESALER (SELLS WATER)
CA2110004,0,R,RESIDENTIAL AREA
CA2110005,0,R,RESIDENTIAL AREA
CA2110006,0,R,RESIDENTIAL AREA
CA2110007,0,R,RESIDENTIAL AREA
CA2110008,0,R,OTHER RESIDENTIAL AREA
CA2110009,0,T,SECONDARY RESIDENCES
CA2110010,0,T,RECREATION AREA
CA2110300,0,T,RECREATION AREA
CA2110301,0,T,RECREATION AREA
CA2110302,0,T,RECREATION AREA
CA2110303,0,T,RECREATION AREA
CA2110304,0,T,HOTEL/MOTEL
CA2110305,0,T,RECREATION AREA
CA2110350,0,T,RECREATION AREA
CA2110500,0,T,RECREATION AREA
CA2110501,0,T,RECREATION AREA
CA2110502,0,T,RECREATION AREA
CA2110503,0,T,RECREATION AREA
CA2190001,0,O,RECYCLED WATER
CA2190002,0,O,RECYCLED WATER
CA2190003,0,O,RECYCLED WATER
CA2190004,0,O,RECYCLED WATER
CA2190004,1,R,SANITARY IMPROVEMENT DISTRICT
CA2190005,0,O,RECYCLED WATER
CA2190005,1,R,SANITARY IMPROVEMENT DISTRICT
CA2190006,0,O,RECYCLED WATER
CA2190006,1,R,SANITARY IMPROVEMENT DISTRICT
CA2190007,0,O,RECYCLED WATER
CA2190008,0,O,RECYCLED WATER
CA2201070,0,T,OTHER TRANSIENT AREA
CA2202036,0,T,OTHER TRANSIENT AREA
CA2202131,0,T,OTHER TRANSIENT AREA
CA2203021,0,T,RECREATION AREA
CA2203023,0,T,OTHER TRANSIENT AREA
CA2203024,0,T,HOTEL/MOTEL
CA2203051,0,T,OTHER TRANSIENT AREA
CA2203059,0,NT,SCHOOL
CA2203069,0,T,RECREATION AREA
CA2204054,0,T,RECREATION AREA
CA2204101,0,T,OTHER TRANSIENT AREA
CA2207006,0,R,MOBILE HOME PARK
CA2207070,0,T,RECREATION AREA
CA2207094,0,T,RECREATION AREA
CA2208033,0,T,RECREATION AREA
CA2208034,0,T,RECREATION AREA
CA2208056,0,T,HOTEL/MOTEL
CA2208067,0,T,RECREATION AREA
CA2208107,0,T,RECREATION AREA
CA2209035,0,T,RECREATION AREA
CA2209063,0,T,RECREATION AREA
CA2209065,0,T,RECREATION AREA
CA2210001,0,R,RESIDENTIAL AREA
CA2210002,0,R,RESIDENTIAL AREA
CA2210003,0,T,HOTEL/MOTEL
CA2210500,0,T,RECREATION AREA
CA2210503,0,T,RECREATION AREA
CA2210504,0,T,RECREATION AREA
CA2210505,0,T,RECREATION AREA
CA2210508,0,T,RECREATION AREA
CA2210509,0,T,RECREATION AREA
CA2210510,0,R,RESIDENTIAL AREA
CA2210511,0,T,RECREATION AREA
CA2210512,0,T,RECREATION AREA
CA2210513,0,T,RECREATION AREA
CA2210515,0,R,RESIDENTIAL AREA
CA2210516,0,R,RESIDENTIAL AREA
CA2210851,0,NT,INSTITUTION
CA2210900,0,T,HOTEL/MOTEL
CA2210901,0,R,RESIDENTIAL AREA
CA2210902,0,R,OTHER RESIDENTIAL AREA
CA2210903,0,R,RESIDENTIAL AREA
CA2210904,0,R,MOBILE HOME PARK
CA2210905,0,R,MOBILE HOME PARK
CA2210906,0,R,RESIDENTIAL AREA
CA2210907,0,NT,SCHOOL
CA2210908,0,NT,SCHOOL
CA2210909,0,NT,SCHOOL
CA2210910,0,NT,SCHOOL
CA2210911,0,NT,SCHOOL
CA2210912,0,R,RESIDENTIAL AREA
CA2210913,0,R,RESIDENTIAL AREA
CA2210914,0,R,MOBILE HOME PARK
CA2210915,0,R,RESIDENTIAL AREA
CA2210917,0,R,MOBILE HOME PARK
CA2210918,0,NT,INDUSTRIAL/AGRICULTURAL
CA2210919,0,R,MOBILE HOME PARK
CA2210920,0,R,MOBILE HOME PARK
CA2210921,0,R,OTHER RESIDENTIAL AREA
CA2210922,0,R,RESIDENTIAL AREA
CA2210923,0,R,RESIDENTIAL AREA
CA2210924,0,R,RESIDENTIAL AREA
CA2210925,0,R,MOBILE HOME PARK
CA2210926,0,T,HOTEL/MOTEL
CA2210927,0,T,OTHER TRANSIENT AREA
CA2210928,0,T,OTHER TRANSIENT AREA
CA2210930,0,T,OTHER TRANSIENT AREA
CA2210931,0,T,OTHER TRANSIENT AREA
CA2210932,0,T,RECREATION AREA
CA2210933,0,T,RECREATION AREA
CA2210934,0,T,RECREATION AREA
CA2210936,0,R,MOBILE HOME PARK
CA2210937,0,NT,INSTITUTION
CA2210938,0,R,MOBILE HOME PARK
CA2210939,0,T,RECREATION AREA
CA2210942,0,T,OTHER TRANSIENT AREA
CA2210943,0,NT,INDUSTRIAL/AGRICULTURAL
CA2290001,0,O,RECYCLED WATER
CA2290002,0,O,RECYCLED WATER
CA2290003,0,O,RECYCLED WATER
CA2290004,0,NT,OTHER NON-TRANSIENT AREA
CA2300502,0,R,RESIDENTIAL AREA
CA2300503,0,T,HOTEL/MOTEL
CA2300506,0,R,RESIDENTIAL AREA
CA2300507,0,R,RESIDENTIAL AREA
CA2300509,0,T,RECREATION AREA
CA2300512,0,T,OTHER TRANSIENT AREA
CA2300512,1,NT,SCHOOL
CA2300514,0,R,RESIDENTIAL AREA
CA2300519,0,T,HOTEL/MOTEL
CA2300524,0,T,HOTEL/MOTEL
CA2300541,0,T,HOTEL/MOTEL
CA2300545,0,R,RESIDENTIAL AREA
CA2300547,0,T,HOTEL/MOTEL
CA2300584,0,NT,SCHOOL
CA2300590,0,R,RESIDENTIAL AREA
CA2300591,0,R,RESIDENTIAL AREA
CA2300596,0,R,RESIDENTIAL AREA
CA2300604,0,R,RESIDENTIAL AREA
CA2300605,0,R,RESIDENTIAL AREA
CA2300606,0,R,RESIDENTIAL AREA
CA2300609,0,R,RESIDENTIAL AREA
CA2300610,0,R,RESIDENTIAL AREA
CA2300617,0,T,HOTEL/MOTEL
CA2300619,0,T,RECREATION AREA
CA2300621,0,T,HOTEL/MOTEL
CA2300625,0,T,HOTEL/MOTEL
CA2300626,0,T,HOTEL/MOTEL
CA2300628,0,T,HOTEL/MOTEL
CA2300629,0,T,RECREATION AREA
CA2300633,0,T,OTHER TRANSIENT AREA
CA2300634,0,R,MOBILE HOME PARK
CA2300635,0,T,RECREATION AREA
CA2300636,0,T,RECREATION AREA
CA2300638,0,T,OTHER TRANSIENT AREA
CA2300638,1,T,RECREATION AREA
CA2300642,0,T,RECREATION AREA
CA2300644,0,R,MOBILE HOME PARK
CA2300645,0,T,HOTEL/MOTEL
CA2300646,0,R,MOBILE HOME PARK
CA2300653,0,T,RECREATION AREA
CA2300663,0,R,RESIDENTIAL AREA
CA2300667,0,R,RESIDENTIAL AREA
CA2300668,0,R,MOBILE HOME PARK
CA2300705,0,R,MOBILE HOME PARK
CA2300708,0,R,RESIDENTIAL AREA
CA2300717,0,R,"MOBILE HOME PARK,PRINC. RES."
CA2300730,0,R,RESIDENTIAL AREA
CA2300731,0,R,RESIDENTIAL AREA
CA2300735,0,R,RESIDENTIAL AREA
CA2300736,0,T,RECREATION AREA
CA2300740,0,T,HOTEL/MOTEL
CA2300743,0,R,OTHER RESIDENTIAL AREA
CA2300746,0,T,HOTEL/MOTEL
CA2300755,0,NT,SCHOOL
CA2300757,0,T,HOTEL/MOTEL
CA2300760,0,T,RECREATION AREA
CA2300764,0,NT,SCHOOL
CA2300770,0,NT,SCHOOL
CA2300775,0,R,MOBILE HOME PARK
CA2300785,0,NT,SCHOOL
CA2300788,0,R,RESIDENTIAL AREA
CA2300802,0,T,SECONDARY RESIDENCES
CA2300804,0,T,OTHER TRANSIENT AREA
CA2300811,0,T,HOTEL/MOTEL
CA2300818,0,T,HIGHWAY REST AREA
CA2300819,0,T,HIGHWAY REST AREA
CA2300820,0,T,HIGHWAY REST AREA
CA2300821,0,T,OTHER TRANSIENT AREA
CA2300826,0,NT,SCHOOL
CA2300829,0,NT,SCHOOL
CA2300830,0,NT,SCHOOL
CA2300831,0,R,MOBILE HOME PARK
CA2300832,0,R,RESIDENTIAL AREA
CA2300837,0,R,RESIDENTIAL AREA
CA2300838,0,NT,INDUSTRIAL/AGRICULTURAL
CA2300839,0,T,SUMMER CAMP
CA2300842,0,T,SUMMER CAMP
CA2300845,0,T,OTHER TRANSIENT AREA
CA2300846,0,NT,SCHOOL
CA2300847,0,NT,SCHOOL
CA2300852,0,T,RESTAURANT
CA2300853,0,T,RECREATION AREA
CA2300854,0,T,RECREATION AREA
CA2300855,0,T,RECREATION AREA
CA2300856,0,T,RECREATION AREA
CA2300858,0,T,SUMMER CAMP
CA2300863,0,NT,SCHOOL
CA2300870,0,NT,SCHOOL
CA2300871,0,T,OTHER TRANSIENT AREA
CA2300872,0,T,OTHER TRANSIENT AREA
CA2300873,0,T,SUMMER CAMP
CA2300874,0,NT,SCHOOL
CA2300877,0,T,OTHER TRANSIENT AREA
CA2300878,0,T,SERVICE STATION
CA2300879,0,NT,OTHER NON-TRANSIENT AREA
CA2300892,0,R,MOBILE HOME PARK
CA2300900,0,R,MOBILE HOME PARK
CA2300900,1,T,OTHER TRANSIENT AREA
CA2300900,2,T,RESTAURANT
CA2300901,0,NT,INDUSTRIAL/AGRICULTURAL
CA2300902,0,T,OTHER TRANSIENT AREA
CA2300903,0,T,RESTAURANT
CA2300905,0,NT,OTHER NON-TRANSIENT AREA
CA2300906,0,NT,INDUSTRIAL/AGRICULTURAL
CA2300950,0,T,RECREATION AREA
CA2310001,0,R,RESIDENTIAL AREA
CA2310002,0,R,RESIDENTIAL AREA
CA2310003,0,R,RESIDENTIAL AREA
CA2310004,0,R,RESIDENTIAL AREA
CA2310005,0,R,RESIDENTIAL AREA
CA2310006,0,R,RESIDENTIAL AREA
CA2310007,0,R,RESIDENTIAL AREA
CA2310008,0,R,RESIDENTIAL AREA
CA2310009,0,R,RESIDENTIAL AREA
CA2310010,0,R,RESIDENTIAL AREA
CA2310011,0,R,RESIDENTIAL AREA
CA2310012,0,R,RESIDENTIAL AREA
CA2310013,0,O,OTHER AREA
CA2310300,0,T,RECREATION AREA
CA2310301,0,T,RECREATION AREA
CA2310302,0,T,RECREATION AREA
CA2310303,0,T,RECREATION AREA
CA2310304,0,T,RECREATION AREA
CA2310308,0,T,RECREATION AREA
CA2310310,0,T,RECREATION AREA
CA2310312,0,T,RECREATION AREA
CA2310313,0,T,RECREATION AREA
CA2310316,0,T,RECREATION AREA
CA2310317,0,T,RECREATION AREA
CA2310800,0,T,SECONDARY RESIDENCES
CA2310801,0,T,SECONDARY RESIDENCES
CA2390001,0,O,RECYCLED WATER
CA2390002,0,O,RECYCLED WATER
CA2390003,0,O,RECYCLED WATER
CA2390731,0,O,RECYCLED WATER
CA2400004,0,R,MOBILE HOME PARK
CA2400004,1,R,RESIDENTIAL AREA
CA2400005,0,R,OTHER RESIDENTIAL AREA
CA2400005,1,R,RESIDENTIAL AREA
CA2400006,0,R,OTHER RESIDENTIAL AREA
CA2400011,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400013,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400014,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400028,0,T,RECREATION AREA
CA2400030,0,R,RESIDENTIAL AREA
CA2400034,0,T,OTHER TRANSIENT AREA
CA2400046,0,R,RESIDENTIAL AREA
CA2400051,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400052,0,R,RESIDENTIAL AREA
CA2400053,0,R,MOBILE HOME PARK
CA2400055,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400057,0,T,HIGHWAY REST AREA
CA2400058,0,T,RESTAURANT
CA2400062,0,NT,SCHOOL
CA2400064,0,NT,SCHOOL
CA2400065,0,NT,SCHOOL
CA2400066,0,NT,SCHOOL
CA2400071,0,NT,SCHOOL
CA2400075,0,NT,SCHOOL
CA2400078,0,T,RECREATION AREA
CA2400079,0,NT,SCHOOL
CA2400084,0,R,MOBILE HOME PARK
CA2400085,0,T,SERVICE STATION
CA2400088,0,T,RECREATION AREA
CA2400089,0,T,RECREATION AREA
CA2400091,0,NT,SCHOOL
CA2400097,0,NT,SCHOOL
CA2400099,0,NT,SCHOOL
CA2400113,0,NT,SCHOOL
CA2400114,0,T,RECREATION AREA
CA2400117,0,T,RECREATION AREA
CA2400119,0,T,RECREATION AREA
CA2400122,0,NT,SCHOOL
CA2400128,0,R,RESIDENTIAL AREA
CA2400134,0,NT,SCHOOL
CA2400139,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400140,0,T,RESTAURANT
CA2400143,0,R,RESIDENTIAL AREA
CA2400146,0,R,RESIDENTIAL AREA
CA2400148,0,NT,SCHOOL
CA2400149,0,R,MOBILE HOME PARK
CA2400149,1,R,RESIDENTIAL AREA
CA2400153,0,NT,INSTITUTION
CA2400154,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400155,0,R,RESIDENTIAL AREA
CA2400162,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400165,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400166,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400167,0,R,RESIDENTIAL AREA
CA2400169,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400170,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400172,0,NT,INSTITUTION
CA2400175,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400188,0,T,SECONDARY RESIDENCES
CA2400196,0,R,OTHER RESIDENTIAL AREA
CA2400198,0,R,RESIDENTIAL AREA
CA2400199,0,R,OTHER RESIDENTIAL AREA
CA2400200,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400201,0,R,RESIDENTIAL AREA
CA2400206,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400208,0,T,SERVICE STATION
CA2400209,0,R,RESIDENTIAL AREA
CA2400211,0,NT,SCHOOL
CA2400216,0,O,OTHER AREA
CA2400218,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400219,0,NT,SCHOOL
CA2400220,0,T,RECREATION AREA
CA2400222,0,T,RECREATION AREA
CA2400223,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400226,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400227,0,T,RECREATION AREA
