pws_id,activity_date,federal_type,primary_source,principal_county_served,state_type,status,water_system_name,water_system_no
CA1300583,1981-01-05,NC,GW,IMPERIAL,NC,A,"CALTRANS, SAND HILL REST STOP",CA1300583
CA1300588,2016-07-21,C,GW,IMPERIAL,C,A,IID VILLAGE,CA1300588
CA1300591,2016-07-21,C,GW,IMPERIAL,C,A,IID DROP FOUR,CA1300591
CA1300614,2015-08-04,NC,SW,IMPERIAL,NC,A,WIEST LAKE,CA1300614
CA1300616,2016-07-21,C,GW,IMPERIAL,C,A,PALO VERDE COUNTY WATER DIST.,CA1300616
CA1300617,2016-07-21,NC,GW,IMPERIAL,NC,A,SOUTH MESA CAMPGROUND,CA1300617
CA1300620,2016-07-21,C,SW,IMPERIAL,C,A,RIO BEND RV GOLF RESORT & STORM CROSSING,CA1300620
CA1300622,2016-07-21,C,GW,IMPERIAL,C,A,SPORTSMANS PARADISE,CA1300622
CA1300624,2015-08-04,NC,GW,IMPERIAL,NC,A,GORDON'S WELL #1,CA1300624
CA1300626,2015-08-04,NC,SWP,IMPERIAL,NC,A,SUNBEAM LAKE RV RESORT,CA1300626
CA1300627,2015-08-04,NC,GW,IMPERIAL,NC,A,CENTER OF THE WORLD,CA1300627
CA1300628,2016-07-21,C,SW,IMPERIAL,C,A,IMPERIAL LAKES INC.,CA1300628
CA1300629,2016-07-21,C,GW,IMPERIAL,C,A,JACKSON HIDE-A-WAY,CA1300629
CA1300632,2015-08-04,NC,GW,IMPERIAL,NC,A,"OW CAFE, LLC",CA1300632
CA1300635,2015-08-04,NTNC,SW,IMPERIAL,NTNC,A,CALENERGY (ADMINISTRATIVE),CA1300635
CA1300637,2015-08-04,NTNC,SW,IMPERIAL,NTNC,A,CALENERGY (SALTON SEA UNIT NO III),CA1300637
CA1300638,2015-08-04,NTNC,SW,IMPERIAL,NTNC,A,CALENERGY (VULCAN POWER PLANT),CA1300638
CA1300642,2015-08-04,NTNC,SW,IMPERIAL,NTNC,A,CALENERGY (ENG. & TECH.),CA1300642
CA1300643,2015-08-04,NTNC,GW,IMPERIAL,NTNC,A,MESQUITE MINES INC.,CA1300643
CA1300644,2015-08-04,NTNC,SW,IMPERIAL,NTNC,A,SPRECKELS SUGAR COMPANY,CA1300644
CA1300652,2015-08-04,NTNC,SW,IMPERIAL,NTNC,A,IID NORTH END CONSOLIDATION,CA1300652
CA1300653,2015-08-04,NTNC,SW,IMPERIAL,NTNC,A,BORNT & SONS INC.,CA1300653
CA1300654,2015-08-04,NC,GW,IMPERIAL,NC,A,WALTERS CAMP RV PARK,CA1300654
CA1300655,2015-08-04,NC,SW,IMPERIAL,NC,A,OLD EUCALYPTUS SCHOOLHOUSE,CA1300655
CA1300656,2015-08-04,NC,GW,IMPERIAL,NC,A,DUNER'S DINER,CA1300656
CA1300657,2016-07-21,NC,GW,IMPERIAL,NC,A,CHRISTIAN SERVICE CENTER OF SENATOR WASH,CA1300657
CA1300661,2016-07-21,NTNC,SW,IMPERIAL,NTNC,A,CALVARY CHAPEL CHURCH,CA1300661
CA1300662,2016-07-21,NC,GW,IMPERIAL,NC,A,GORDON'S WELL PARK # 2,CA1300662
CA1300664,2016-07-21,C,GW,IMPERIAL,C,A,RIVERFRONT MUTUAL WATER COMPANY,CA1300664
CA1300667,2016-07-21,NC,GW,IMPERIAL,NC,A,IV DESERT MUSEUM SOCIETY INC.,CA1300667
CA1300668,2016-07-21,NTNC,SW,IMPERIAL,NTNC,A,ALLIED WASTE OF IMPERIAL VALLEY,CA1300668
CA1300669,2016-07-21,NTNC,SW,IMPERIAL,NTNC,A,LA VALLE SABBIA INC.,CA1300669
CA1300676,2016-07-21,NTNC,SW,IMPERIAL,NTNC,A,"EARTHRISE NUTRITIONALS, LLC",CA1300676
CA1300677,2016-07-21,NC,SW,IMPERIAL,NC,A,WILLIE'S TRUCK PARKING,CA1300677
CA1300678,2016-07-21,NC,GW,IMPERIAL,NC,A,BLU-IN RV PARK,CA1300678
CA1300679,2016-07-21,NTNC,SW,IMPERIAL,NTNC,A,HUDSON RANCH POWER I LLC,CA1300679
CA1300680,2016-07-21,NTNC,SW,IMPERIAL,NTNC,A,ORMAT NEVADA NORTH BRAWLEY,CA1300680
CA1300682,2016-07-21,NC,SW,IMPERIAL,NC,A,CAMACHO'S RESTAURANT,CA1300682
CA1300683,2016-07-21,NC,GW,IMPERIAL,NC,A,OCOTILLO CHEVRON STATION,CA1300683
CA1300685,2018-01-25,NTNC,SW,IMPERIAL,NTNC,A,BRANDT CATTLE,CA1300685
CA1300686,2018-10-24,NC,GW,IMPERIAL,NC,A,SIDEWINDER CHEVRON,CA1300686
CA1310001,1976-01-01,C,SWP,IMPERIAL,C,A,"BRAWLEY, CITY OF",CA1310001
CA1310002,1976-01-01,C,SWP,IMPERIAL,C,A,"CALEXICO, CITY OF",CA1310002
CA1310003,1976-01-01,C,SWP,IMPERIAL,C,A,GSWC - CALIPATRIA,CA1310003
CA1310004,1976-01-01,C,SWP,IMPERIAL,C,A,"EL CENTRO, CITY OF",CA1310004
CA1310005,1976-01-01,C,SWP,IMPERIAL,C,A,"HOLTVILLE, CITY OF",CA1310005
CA1310006,1976-01-01,C,SWP,IMPERIAL,C,A,"IMPERIAL, CITY OF",CA1310006
CA1310007,1976-01-01,C,SWP,IMPERIAL,C,A,HEBER PUBLIC UTILITY DISTRICT,CA1310007
CA1310008,1976-01-01,C,SWP,IMPERIAL,C,A,"WESTMORLAND, CITY OF",CA1310008
CA1310011,,C,01-01-1976,A,GW,,C,CA1310011
CA1310013,1976-01-01,C,SWP,IMPERIAL,C,A,SEELEY CWD,CA1310013
CA1310014,2018-02-22,NP,SW,IMPERIAL,NP,A,IMPERIAL IRRIGATION DISTRICT,CA1310014
CA1310016,1976-01-01,NTNC,SWP,IMPERIAL,NTNC,A,GSA CALEXICO PORT OF ENTRY,CA1310016
CA1310019,1976-01-01,NTNC,SWP,IMPERIAL,NTNC,A,DHS CALEXICO,CA1310019
CA1310300,1976-01-01,NC,GW,IMPERIAL,NC,A,PICACHO STATE RESERVATION AREA,CA1310300
CA1310301,2000-01-10,NC,SWP,IMPERIAL,NC,A,HEBER DUNES - SVRA,CA1310301
CA1310302,1976-01-01,NC,SWP,IMPERIAL,NC,A,SONNY BONO SALTON SEA WILDLIFE REFUGE,CA1310302
CA1310700,1976-01-01,C,SWP,IMPERIAL,C,A,NAF EL CENTRO,CA1310700
CA1310800,1976-01-01,C,SWP,IMPERIAL,C,A,CALIPATRIA STATE PRISON,CA1310800
CA1310801,1976-01-01,C,SWP,IMPERIAL,C,A,CENTINELA STATE PRISON,CA1310801
CA1400001,2015-04-30,NC,GW,INYO,NC,A,RANCH HOUSE CAFT,CA1400001
CA1400002,2015-04-30,C,GW,INYO,C,A,STARLITE COMMUNITY SERVICE DISTRICT,CA1400002
CA1400004,2015-04-30,C,GW,INYO,C,A,CHARLES BROWN WATER COMPANY,CA1400004
CA1400005,2015-04-30,C,GW,INYO,C,A,OWENS VALLEY WATER COMPANY,CA1400005
CA1400006,2015-04-30,C,GW,INYO,C,A,PINE CREEK VILLAGE,CA1400006
CA1400007,1979-03-22,C,GW,INYO,C,A,SIERRA HIGHLAND CSD,CA1400007
CA1400008,2015-04-30,NP,GW,INYO,SSWS,A,MOUNTAIN VIEW ESTATES MWC,CA1400008
CA1400009,2015-04-30,NC,GW,INYO,NC,A,PARCHER'S RESORT,CA1400009
CA1400010,1979-03-22,C,GW,INYO,C,A,"ROLLING GREEN UTILITIES, INC.",CA1400010
CA1400011,2014-07-15,NC,GW,INYO,NC,A,MOUNT WHITNEY FISH HATCHERY,CA1400011
CA1400012,2015-04-30,NC,GW,INYO,NC,A,COSO JUNCTION RANCH STORE,CA1400012
CA1400013,2015-04-30,NC,GW,INYO,NC,A,BISHOP CREEK LODGE,CA1400013
CA1400014,2015-04-30,NC,GW,INYO,NC,A,BISHOP COUNTRY CLUB,CA1400014
CA1400015,2015-04-30,NC,GW,INYO,NC,A,ROCK CREEK LAKES RESORT,CA1400015
CA1400019,2015-04-30,NTNC,GW,INYO,NTNC,A,ROUND VALLEY SCHOOL,CA1400019
CA1400020,2015-04-30,C,GW,INYO,C,A,ABERDEEN WATER SYSTEM,CA1400020
CA1400024,2015-04-30,C,GW,INYO,C,A,ROCKING K RANCH ESTATES MUTUAL WATER CO.,CA1400024
CA1400025,2015-04-30,C,GW,INYO,C,A,VALLEY VISTA MUTUAL WATER COMPANY,CA1400025
CA1400026,2015-04-30,C,GW,INYO,C,A,RAWSON CREEK MUTUAL WATER COMPANY,CA1400026
CA1400027,2015-04-30,C,GW,INYO,C,A,CARTAGO MUTUAL WATER COMPANY,CA1400027
CA1400030,2015-04-30,C,GW,INYO,C,A,GLENWOOD MOBILE ESTATES,CA1400030
CA1400031,2015-04-30,C,GW,INYO,C,A,RANCH ROAD ESTATES MUTUAL WATER COMPANY,CA1400031
CA1400034,2015-04-30,C,GW,INYO,C,A,KEOUGH'S HOT SPRINGS,CA1400034
CA1400035,2015-04-30,NC,GW,INYO,NC,A,LAKE SABRINA BOAT LANDING,CA1400035
CA1400036,2015-04-30,C,GW,INYO,C,A,KEELER COMMUNITY SERVICE DISTRICT,CA1400036
CA1400037,2015-04-30,C,GW,INYO,C,A,FOOTHILL MOBILE HOME PARK,CA1400037
CA1400040,2015-04-30,NC,GW,INYO,NC,A,OLANCHA RV AND MHP,CA1400040
CA1400043,2015-04-30,NC,GW,INYO,NC,A,PEARSONVILLE WATER SYSTEM,CA1400043
CA1400044,2015-04-30,NC,SW,INYO,NC,A,PANAMINT SPRINGS RESORT,CA1400044
CA1400045,2015-04-30,C,GW,INYO,C,A,PRIMROSE LANE APARTMENTS,CA1400045
CA1400046,2015-04-30,NC,GW,INYO,NC,A,SCHOBER LANE CAMPGROUND,CA1400046
CA1400047,2015-04-30,NC,GW,INYO,NC,A,MILLPOND RECREATION AREA,CA1400047
CA1400049,2015-04-30,NC,GW,INYO,NC,A,DIAZ LAKE CAMPGROUND,CA1400049
CA1400051,2015-04-30,NC,GW,INYO,NC,A,PLEASANT VALLEY CAMPGROUND,CA1400051
CA1400055,2015-04-30,NTNC,GW,INYO,NTNC,A,EASTERN SIERRA REGIONAL AIRPORT,CA1400055
CA1400056,2015-04-30,C,GW,INYO,C,A,BROOKSIDE ESTATES MUTUAL WATER COMPANY,CA1400056
CA1400058,2015-04-30,NC,GW,INYO,NC,A,MOUNT WHITNEY GOLF CLUB,CA1400058
CA1400059,2015-04-30,C,GW,INYO,C,A,BROOKSIDE MOBILE HOME PARK,CA1400059
CA1400064,2015-04-30,NTNC,GW,INYO,NTNC,A,BERNASCONI EDUCATION CENTER,CA1400064
CA1400065,2015-04-30,NP,GW,INYO,SSWS,A,R & V WATER COMPANY,CA1400065
CA1400066,2015-04-30,C,GW,INYO,C,A,ASPENDELL MUTUAL WATER COMPANY,CA1400066
CA1400067,2015-04-30,NC,GW,INYO,NC,A,CARDINAL VILLAGE RESORT,CA1400067
CA1400068,2015-04-30,NTNC,GW,INYO,NTNC,A,DEEP SPRINGS COLLEGE,CA1400068
CA1400069,2015-04-30,NC,GW,INYO,NC,A,DEATH VALLEY JUNCTION,CA1400069
CA1400070,2015-04-30,C,GW,INYO,C,A,SIERRA GRANDE ESTATES MUTUAL WATER CO.,CA1400070
CA1400072,2015-04-30,C,GW,INYO,C,A,NORTH LONE PINE MUTUAL WATER COMPANY,CA1400072
CA1400078,2015-04-30,C,GW,INYO,C,A,SCE BISHOP CREEK PLANT 4,CA1400078
CA1400084,2015-04-30,NP,GW,INYO,SSWS,A,ROCKING K GUEST RANCH,CA1400084
CA1400087,2015-04-30,NP,GW,INYO,SSWS,A,TOOLEY'S MOBILE HOME PARK,CA1400087
CA1400088,2015-04-30,NC,GW,INYO,NC,A,DELIGHT'S HOT SPRINGS RESORT,CA1400088
CA1400096,2015-04-30,NC,GW,INYO,NC,A,TECOPA HOT SPRINGS PARK,CA1400096
CA1400098,2015-04-30,C,GU,INYO,C,A,DARWIN COMMUNITY SERVICE DISTRICT,CA1400098
CA1400099,2015-04-30,C,GW,INYO,C,A,MOUNTAIN VIEW TRAILER COURT,CA1400099
CA1400102,2015-04-30,NTNC,GW,INYO,NTNC,A,LAWS TOWN LADWP,CA1400102
CA1400104,2015-04-30,NP,GW,INYO,SSWS,A,AL'S MOBILE HOME PARK,CA1400104
CA1400108,2015-04-30,NP,GW,INYO,SSWS,A,DESIDERATA ESTATES MUTUAL WATER COMPANY,CA1400108
CA1400109,2015-04-30,C,GW,INYO,C,A,SIERRA NORTH COMMUNITY SERVICE DISTRICT,CA1400109
CA1400110,2015-04-30,C,GW,INYO,C,A,PARK WEST MUTUAL WATER COMPANY,CA1400110
CA1400111,1980-06-28,C,GW,INYO,C,A,MEADOWCREEK MUTUAL WATER COMPANY,CA1400111
CA1400114,1980-06-27,NC,GW,INYO,NC,A,CAL TRANS - DIVISION CREEK,CA1400114
CA1400115,1976-01-01,NC,GW,INYO,NC,A,CAL TRANS - COSO JUNCTION,CA1400115
CA1400117,2015-04-30,NP,GW,INYO,SSWS,A,OUR TECOPA WATER WELL CLUB,CA1400117
CA1400121,2015-04-30,NP,GW,INYO,SSWS,A,SANIGER APARTMENTS,CA1400121
CA1400124,2015-04-30,NP,GW,INYO,SSWS,A,FISH SPRINGS FISH HATCHERY,CA1400124
CA1400131,2015-04-30,NC,GW,INYO,NC,A,KATHERINA MULLER WATER SYSTEM,CA1400131
CA1400133,2015-04-30,NC,GW,INYO,NC,A,TECOPA PALMS RV PARK,CA1400133
CA1400135,2015-04-30,C,GW,INYO,C,A,WILSON CIRCLE MUTUAL WATER COMPANY,CA1400135
CA1400136,2014-07-15,NC,GW,INYO,NC,A,EASTERN SIERRA TRI COUNTY FAIR,CA1400136
CA1400144,2015-04-30,C,GW,INYO,C,A,SUNLAND VILLAGE MOBILE HOME PARK,CA1400144
CA1400147,2015-04-30,NC,GW,INYO,NC,A,PETITE PANTRY,CA1400147
CA1400155,2015-04-30,C,GU,INYO,C,A,CONTROL GORGE POWER PLANT,CA1400155
CA1400161,2014-07-15,NC,GW,INYO,NC,A,WHITE MOUNTAIN RESEARCH CENTER,CA1400161
CA1400181,2015-04-30,NC,GW,INYO,NC,A,BISHOP CREEK SYSTEM,CA1400181
CA1400182,2015-04-30,NC,GW,INYO,NC,A,FOUR JEFFREY CAMPGROUND,CA1400182
CA1400183,2015-04-30,NC,GW,INYO,NC,A,GRAY'S MEADOW CAMPGROUND,CA1400183
CA1400184,2015-04-30,NC,GW,INYO,NC,A,HORSESHOE MEADOW CAMPGROUND,CA1400184
CA1400185,2015-04-30,NC,GW,INYO,NC,A,LONE PINE CAMPGROUND,CA1400185
CA1400186,2015-04-30,NC,GW,INYO,NC,A,SAGE FLAT CAMPGROUND,CA1400186
CA1400188,2015-04-30,NC,GW,INYO,NC,A,NORTH LAKE CAMPGROUND,CA1400188
CA1400191,2015-04-30,NC,GW,INYO,NC,A,ROCK CREEK LAKE BOAT DOCK & GROUP CAMP,CA1400191
CA1400192,2015-04-30,NC,GW,INYO,NC,A,ROCK CREEK LAKE CAMPGROUND,CA1400192
CA1400193,2015-04-30,NC,GW,INYO,NC,A,SABRINA CAMPGROUND,CA1400193
CA1400194,2015-04-30,NC,GW,INYO,NC,A,UPPER SAGE FLAT CAMPGROUND,CA1400194
CA1400195,2015-04-30,NC,GW,INYO,NC,A,WHITNEY PORTAL,CA1400195
CA1400500,2015-04-30,NC,GW,INYO,NC,A,COMFORT INN,CA1400500
CA1400501,2015-04-30,NP,GW,INYO,SSWS,A,ALPINE MUTUAL WATER COMPANY,CA1400501
CA1400503,2015-04-30,NTNC,GW,INYO,NTNC,A,BIRD INDUSTRIAL COMPLEX,CA1400503
CA1400504,2015-04-30,NC,GW,INYO,NC,A,BOULDER CREEK TRAILER PARK,CA1400504
CA1400505,2015-04-30,NC,GW,INYO,NC,A,GLACIER LODGE,CA1400505
CA1400506,2015-04-30,NC,GW,INYO,NC,A,HIGH SIERRA WATER COMPANY,CA1400506
CA1400509,2015-04-30,NP,GW,INYO,SSWS,A,MCMURRY APARTMENTS,CA1400509
CA1400511,2015-04-30,C,GW,INYO,C,A,MEADOW LAKE APARTMENTS,CA1400511
CA1400514,2015-04-30,NP,SW,INYO,SSWS,A,SOUTH HAIWEE POWER PLANT,CA1400514
CA1400515,2015-04-30,NP,GW,INYO,SSWS,A,STEED WATER SYSTEM,CA1400515
CA1400516,2018-04-12,NC,GW,INYO,NC,A,TABOOSE CREEK CAMPGROUND,CA1400516
CA1400518,2015-04-30,C,GW,INYO,C,A,VAN LOON WATER ASSOCIATION,CA1400518
CA1400522,2015-04-30,NTNC,GW,INYO,NTNC,A,PALISADE GLACIER HIGH SCHOOL,CA1400522
CA1400523,2015-04-30,NP,GW,INYO,SSWS,A,VOGET RANCH,CA1400523
CA1400524,2015-04-30,NC,GW,INYO,NC,A,BIG TREES CAMPGROUND,CA1400524
CA1400525,2015-04-30,NTNC,GWP,INYO,NTNC,A,LAWS TOWN INYO COUNTY,CA1400525
CA1400526,2015-04-30,NTNC,GW,INYO,NTNC,A,EASTERN SIERRA COLLEGE CENTER - BISHOP,CA1400526
CA1400527,2015-04-30,NTNC,SW,INYO,NTNC,A,KEELER YARD LADWP,CA1400527
CA1400528,2015-04-30,NTNC,GW,INYO,NTNC,A,CRYSTAL GEYSER BOTTLING PLANT,CA1400528
CA1400529,2015-04-30,NC,GW,INYO,NC,A,BITTERBRUSH CAMPGROUND,CA1400529
CA1400531,2015-04-30,NC,GW,INYO,NC,A,TUTTLE CREEK CAMPGROUND,CA1400531
CA1400532,2015-04-30,NC,GW,INYO,NC,A,HORTON CREEK CAMPGROUND,CA1400532
CA1400534,2017-06-13,NC,GW,INYO,NC,A,TECOPA VENDING MACHINE PROJECT,CA1400534
CA1410001,1976-01-01,C,GW,INYO,C,A,"BISHOP, CITY OF",CA1410001
CA1410002,1976-01-01,C,GW,INYO,C,A,LADWP - INDEPENDENCE,CA1410002
CA1410003,1976-01-01,C,GW,INYO,C,A,LADWP - LONE PINE,CA1410003
CA1410004,1976-01-01,C,GW,INYO,C,A,LADWP - BIG PINE,CA1410004
CA1410005,1976-01-01,C,GW,INYO,C,A,INDIAN CREEK CSD,CA1410005
CA1410006,1989-02-22,C,GWP,INYO,C,A,BIG PINE CSD,CA1410006
CA1410007,1976-01-01,C,GW,INYO,C,A,HIGHLAND MOBILE HOME PARK,CA1410007
CA1410008,1999-07-01,C,GWP,INYO,C,A,INYO COUNTY PWD - INDEPENDENCE,CA1410008
CA1410009,1999-07-01,C,GWP,INYO,C,A,INYO COUNTY PWD - LONE PINE,CA1410009
CA1410500,1976-01-01,NC,GW,INYO,NC,A,"NPS - DEATH VALLEY, MESQUITE SPRINGS",CA1410500
CA1410502,1976-01-01,C,GW,INYO,C,A,"NPS - DEATH VALLEY, STOVEPIPE WELLS",CA1410502
CA1410503,1976-01-01,C,GW,INYO,C,A,"NPS - DEATH VALLEY, COW CREEK/NEVARES",CA1410503
CA1410504,2016-04-27,NC,GW,INYO,NC,A,"NPS - DEATH VALLEY, GRAPEVINE RS",CA1410504
CA1410505,1976-01-01,C,GW,INYO,C,A,"NPS - DEATH VALLEY, FURNACE CREEK",CA1410505
CA1410506,1976-01-01,NC,GW,INYO,NC,A,"NPS - DEATH VALLEY, SCOTTY S CASTLE",CA1410506
CA1410507,1976-01-01,NC,GW,INYO,NC,A,"NPS - DEATH VALLEY, WILDROSE CMPGD",CA1410507
CA1410509,1976-01-01,NC,GW,INYO,NC,A,"NPS - DEATH VALLEY, EMIGRANT RA/CG",CA1410509
CA1410510,2009-09-03,C,GW,INYO,C,A,LADWP - MANZANAR,CA1410510
CA1410511,2012-11-20,NC,GWP,INYO,NC,A,NPS - MANZANAR,CA1410511
CA1410800,1976-01-01,C,GW,INYO,C,A,CDF - OWENS VALLEY CONSERVATION CAMP,CA1410800
CA1500050,1979-03-22,NTNC,GW,KERN,NTNC,A,LEHIGH SOUTHWEST CEMENT COMPANY,CA1500050
CA1500090,1976-01-01,NC,GW,KERN,NC,A,FAMOSO INN WATER SYSTEM,CA1500090
CA1500096,1979-03-22,C,GW,KERN,C,A,OLD RIVER MUTUAL WATER COMPANY,CA1500096
CA1500152,1992-12-03,C,GW,KERN,C,A,MIRASOL COMPANY WATER SYSTEM,CA1500152
CA1500209,1979-03-22,C,GW,KERN,C,A,ALTA SIERRA MUTUAL WATER CO.,CA1500209
CA1500211,1979-03-22,C,GW,KERN,C,A,STOCKDALE ANNEX MUTUAL WATER,CA1500211
CA1500216,1992-12-03,C,GW,KERN,C,A,OPAL FRY AND SON,CA1500216
CA1500231,1979-03-22,C,GW,KERN,C,A,VICTORY MUTUAL WATER COMPANY,CA1500231
CA1500251,1984-04-26,C,GW,KERN,C,A,RIVERKERN MUTUAL WATER COMPANY,CA1500251
CA1500252,1984-04-26,C,GW,KERN,C,A,KERN VALLEY MUTUAL WATER COMPANY,CA1500252
CA1500289,1979-03-22,C,GW,KERN,C,A,ATHAL MUTUAL WATER SYSTEM,CA1500289
CA1500290,1979-03-22,C,SWP,KERN,C,A,EDGEMONT ACRES MUTUAL WATER COMPANY,CA1500290
CA1500296,1979-03-22,C,GW,KERN,C,A,FULLER ACRES MUTUAL WATER COMPANY,CA1500296
CA1500314,1979-03-22,C,GW,KERN,C,A,DEL ORO WC - COUNTRY ESTATES DIST,CA1500314
CA1500324,1979-03-22,C,GWP,KERN,C,A,WONDER ACRES WATER SYSTEM,CA1500324
CA1500327,1984-04-26,C,GW,KERN,C,A,RANCHO SECO INC. WATER SYSTEM,CA1500327
CA1500333,1979-03-22,C,GW,KERN,C,A,CWS - FREMONT VALLEY,CA1500333
CA1500336,1979-03-22,C,GW,KERN,C,A,BURLANDO HEIGHTS MUTUAL WATER CO.,CA1500336
CA1500340,1979-03-22,C,GW,KERN,C,A,WEST TEHACHAPI MUTUAL,CA1500340
CA1500341,1979-03-22,C,GW,KERN,C,A,SIERRA BELLA MUTUAL WATER COMPANY,CA1500341
CA1500344,1979-03-22,C,GW,KERN,C,A,SOUTH KERN MUTUAL WATER COMPANY,CA1500344
CA1500349,1979-03-22,C,GW,KERN,C,A,STOCKDALE MUTUAL WATER CO.,CA1500349
CA1500364,1984-07-02,C,GWP,KERN,C,A,KERNVALE MUTUAL WATER CO,CA1500364
CA1500371,1979-03-22,C,GWP,KERN,C,A,UNION PACIFIC RAILROAD CO.-KEENE WATER,CA1500371
CA1500374,1979-03-22,C,GW,KERN,C,A,CWS-GRAND OAKS WATER SYSTEM,CA1500374
CA1500378,1979-03-22,C,GW,KERN,C,A,MAHER MUTUAL WATER COMPANY,CA1500378
CA1500380,1979-03-22,C,GW,KERN,C,A,DE RANCHO Y MOBILE VILLA WATER,CA1500380
CA1500393,1979-03-22,C,GW,KERN,C,A,RAINBIRD VALLEY MUTUAL WATER COMPANY,CA1500393
CA1500396,1979-03-22,NC,GW,KERN,NC,A,DESERT PARADISE RV PARK WATER SYSTEM,CA1500396
CA1500398,1979-03-22,C,GW,KERN,C,A,FRONTIER TRAILS HOMEOWNERS ASSOC INC.,CA1500398
CA1500401,1979-03-22,C,GW,KERN,C,A,METTLER COUNTY WATER DISTRICT,CA1500401
CA1500404,1979-03-22,C,GW,KERN,C,A,PINEBROOK COMMUNITY WATER WELL,CA1500404
CA1500405,1979-03-22,C,GW,KERN,C,A,"AERIAL ACRES WATER COMPANY, INC.",CA1500405
CA1500406,1979-03-22,C,GW,KERN,C,A,TRADEWIND WATER ASSOC.,CA1500406
CA1500407,1979-03-22,C,GU,KERN,C,A,CWS-SPLIT MOUNTAIN WATER SYSTEM,CA1500407
CA1500409,1979-03-22,C,GW,KERN,C,A,BROCK MUTUAL WATER COMPANY,CA1500409
CA1500413,1979-03-22,C,GW,KERN,C,A,TEJON RANCH MAIN HEADQUARTERS,CA1500413
CA1500415,1979-03-22,NTNC,GW,KERN,NTNC,A,TEJON RANCH GRAPEVINE WATER,CA1500415
CA1500424,1979-03-22,C,GW,KERN,C,A,LANDS OF PROMISE MWC,CA1500424
CA1500426,1979-03-22,C,GW,KERN,C,A,ROSE VILLA APARTMENTS,CA1500426
CA1500436,1987-03-06,C,GW,KERN,C,A,HUNGRY GULCH MWC,CA1500436
CA1500442,1979-03-22,C,GW,KERN,C,A,SUNSET APARTMENTS WS,CA1500442
CA1500443,1979-03-22,C,GW,KERN,C,A,CANYON MEADOWS MUTUAL WATER,CA1500443
CA1500447,1979-03-22,C,GW,KERN,C,A,SIERRA BREEZE MUTUAL WATER COMPANY,CA1500447
CA1500448,1979-03-22,C,GW,KERN,C,A,HILLVIEW ACRES MUTUAL WATER COMPANY,CA1500448
CA1500449,1979-03-22,C,GW,KERN,C,A,FOURTH STREET WATER SYSTEM,CA1500449
CA1500452,1979-03-22,C,GW,KERN,C,A,RIVERDALE VILLAGE,CA1500452
CA1500455,1984-07-02,C,GW,KERN,C,A,WILLIAM FISHER MEMORIAL WATER COMPANY,CA1500455
CA1500458,1979-03-22,C,GW,KERN,C,A,R.S. MUTUAL WATER COMPANY,CA1500458
CA1500459,1979-03-22,C,GW,KERN,C,A,LAKE OF THE WOODS MOBILE VILLAGE,CA1500459
CA1500461,1979-03-22,C,GW,KERN,C,A,FOUNTAIN TRAILER PARK WATER,CA1500461
CA1500464,1979-03-22,NC,GW,KERN,NC,A,LAKE ISABELLA KOA CAMPGROUND,CA1500464
CA1500465,1979-03-22,C,GW,KERN,C,A,OAK KNOLLS MUTUAL WATER COMPANY,CA1500465
CA1500466,1984-04-26,C,GW,KERN,C,A,A.F.P. MUTUAL WATER COMPANY,CA1500466
CA1500475,1979-03-22,C,GW,KERN,C,A,KRISTA MUTUAL WATER COMPANY,CA1500475
CA1500478,1979-03-22,C,GW,KERN,C,A,"VALLEY ESTATES POA, INC.",CA1500478
CA1500481,1979-03-22,C,GW,KERN,C,A,RIVERNOOK CAMPGROUND,CA1500481
CA1500483,1979-03-22,C,GW,KERN,C,A,ALLEN ROAD MUTUAL WATER SYSTEM,CA1500483
CA1500485,1979-03-22,C,GW,KERN,C,A,ANTELOPE VALLEY MOBILE ESTATES,CA1500485
CA1500489,1979-03-22,C,GW,KERN,C,A,BRITE LAKE MUTUAL WATER COMPANY,CA1500489
CA1500491,1979-03-22,NTNC,GW,KERN,NTNC,A,INTERSTATE 5 UILITY COMPANY,CA1500491
CA1500493,1979-03-22,C,GW,KERN,C,A,"EL ADOBE POA, INC.",CA1500493
CA1500494,1979-03-22,C,GW,KERN,C,A,WILSON ROAD WATER COMMUNITY,CA1500494
CA1500495,1979-03-22,NTNC,GW,KERN,NTNC,A,AERA ENERGY-LLC,CA1500495
CA1500507,1979-03-22,C,GW,KERN,C,A,ST. CLAIR RANCHOS MUTUAL WATER CO.,CA1500507
CA1500516,1984-04-26,C,GW,KERN,C,A,TUT BROTHERS FARM #96,CA1500516
CA1500517,1979-03-22,NTNC,GW,KERN,NTNC,A,STOCO MUTUAL WATER COMPANY,CA1500517
CA1500518,1979-03-22,C,GW,KERN,C,A,AGBAYANI VILLAGE WATER SYSTEM,CA1500518
CA1500525,1979-03-22,C,GW,KERN,C,A,LAKEVIEW RANCHOS MUTUAL WATER COMPANY,CA1500525
CA1500535,1992-12-03,C,GW,KERN,C,A,MANON MANOR MUTUAL WATER COMPANY,CA1500535
CA1500540,1979-03-22,C,GW,KERN,C,A,PINON VALLEY WATER COMPANY,CA1500540
CA1500542,1993-07-27,C,GW,KERN,C,A,WILLOW SPRINGS MOBILE HOME PARK,CA1500542
CA1500543,1976-01-01,C,GW,KERN,C,A,AGAPE MUTUAL WATER SYSTEM,CA1500543
